kind,n,seed,repeat,algo,ms,batch,compares,moves,buffer_bytes,stable_observed,record_bytes
nearly_sorted,4096,20260924,4,insertion,0.002784180,1024,4175,120,16,1,16
random,8192,20260922,0,merge,0.428166667,12,96095,212992,131072,1,16
random,8192,20260922,0,heap,0.246619048,21,187791,297762,16,0,16
random,8192,20260922,0,insertion,10.029000000,1,16724019,16724021,16,1,16
random,8192,20260922,1,heap,0.244190476,21,187791,297762,16,0,16
random,8192,20260922,1,insertion,10.277000000,1,16724019,16724021,16,1,16
random,8192,20260922,1,merge,0.431416667,12,96095,212992,131072,1,16
random,8192,20260922,2,insertion,10.066000000,1,16724019,16724021,16,1,16
random,8192,20260922,2,merge,0.428583333,12,96095,212992,131072,1,16
random,8192,20260922,2,heap,0.242809524,21,187791,297762,16,0,16
random,8192,20260922,3,merge,0.450250000,12,96095,212992,131072,1,16
random,8192,20260922,3,heap,0.240095238,21,187791,297762,16,0,16
random,8192,20260922,3,insertion,10.039000000,1,16724019,16724021,16,1,16
random,8192,20260922,4,heap,0.239380952,21,187791,297762,16,0,16
random,8192,20260922,4,insertion,10.005000000,1,16724019,16724021,16,1,16
random,8192,20260922,4,merge,0.431000000,12,96095,212992,131072,1,16
random,8192,20260923,0,heap,0.261350000,20,187814,297771,16,0,16
random,8192,20260923,0,insertion,9.815000000,1,16930928,16930926,16,1,16
random,8192,20260923,0,merge,0.456250000,12,96281,212992,131072,1,16
random,8192,20260923,1,insertion,9.903000000,1,16930928,16930926,16,1,16
random,8192,20260923,1,merge,0.435500000,12,96281,212992,131072,1,16
random,8192,20260923,1,heap,0.256350000,20,187814,297771,16,0,16
random,8192,20260923,2,merge,0.427583333,12,96281,212992,131072,1,16
random,8192,20260923,2,heap,0.245050000,20,187814,297771,16,0,16
random,8192,20260923,2,insertion,10.159000000,1,16930928,16930926,16,1,16
random,8192,20260923,3,heap,0.244800000,20,187814,297771,16,0,16
random,8192,20260923,3,insertion,10.073000000,1,16930928,16930926,16,1,16
random,8192,20260923,3,merge,0.429916667,12,96281,212992,131072,1,16
random,8192,20260923,4,insertion,10.194000000,1,16930928,16930926,16,1,16
random,8192,20260923,4,merge,0.425666667,12,96281,212992,131072,1,16
random,8192,20260923,4,heap,0.253450000,20,187814,297771,16,0,16
random,8192,20260924,0,insertion,9.904000000,1,16519564,16519566,16,1,16
random,8192,20260924,0,merge,0.451500000,12,96158,212992,131072,1,16
random,8192,20260924,0,heap,0.243809524,21,187661,297663,16,0,16
random,8192,20260924,1,merge,0.446333333,12,96158,212992,131072,1,16
random,8192,20260924,1,heap,0.255904762,21,187661,297663,16,0,16
random,8192,20260924,1,insertion,10.123000000,1,16519564,16519566,16,1,16
random,8192,20260924,2,heap,0.254809524,21,187661,297663,16,0,16
random,8192,20260924,2,insertion,9.946000000,1,16519564,16519566,16,1,16
random,8192,20260924,2,merge,0.458333333,12,96158,212992,131072,1,16
random,8192,20260924,3,insertion,9.584000000,1,16519564,16519566,16,1,16
random,8192,20260924,3,merge,0.448583333,12,96158,212992,131072,1,16
random,8192,20260924,3,heap,0.242666667,21,187661,297663,16,0,16
random,8192,20260924,4,merge,0.453250000,12,96158,212992,131072,1,16
random,8192,20260924,4,heap,0.246666667,21,187661,297663,16,0,16
random,8192,20260924,4,insertion,10.063000000,1,16519564,16519566,16,1,16
sorted,8192,20260922,0,merge,0.130333333,42,53248,212992,131072,1,16
sorted,8192,20260922,0,heap,0.213520000,25,194316,315918,16,1,16
sorted,8192,20260922,0,insertion,0.004748047,512,8191,0,16,1,16
sorted,8192,20260922,1,heap,0.206720000,25,194316,315918,16,1,16
sorted,8192,20260922,1,insertion,0.004812500,512,8191,0,16,1,16
sorted,8192,20260922,1,merge,0.129000000,42,53248,212992,131072,1,16
sorted,8192,20260922,2,insertion,0.004736328,512,8191,0,16,1,16
sorted,8192,20260922,2,merge,0.132738095,42,53248,212992,131072,1,16
sorted,8192,20260922,2,heap,0.197840000,25,194316,315918,16,1,16
sorted,8192,20260922,3,merge,0.124071429,42,53248,212992,131072,1,16
sorted,8192,20260922,3,heap,0.207440000,25,194316,315918,16,1,16
sorted,8192,20260922,3,insertion,0.004847656,512,8191,0,16,1,16
sorted,8192,20260922,4,heap,0.208040000,25,194316,315918,16,1,16
sorted,8192,20260922,4,insertion,0.005433594,512,8191,0,16,1,16
sorted,8192,20260922,4,merge,0.127833333,42,53248,212992,131072,1,16
sorted,8192,20260923,0,heap,0.212384615,26,194316,315918,16,1,16
sorted,8192,20260923,0,insertion,0.004740234,512,8191,0,16,1,16
sorted,8192,20260923,0,merge,0.134707317,41,53248,212992,131072,1,16
sorted,8192,20260923,1,insertion,0.004863281,512,8191,0,16,1,16
sorted,8192,20260923,1,merge,0.131365854,41,53248,212992,131072,1,16
sorted,8192,20260923,1,heap,0.208653846,26,194316,315918,16,1,16
sorted,8192,20260923,2,merge,0.126000000,41,53248,212992,131072,1,16
sorted,8192,20260923,2,heap,0.207961538,26,194316,315918,16,1,16
sorted,8192,20260923,2,insertion,0.005113281,512,8191,0,16,1,16
sorted,8192,20260923,3,heap,0.206230769,26,194316,315918,16,1,16
sorted,8192,20260923,3,insertion,0.005208984,512,8191,0,16,1,16
sorted,8192,20260923,3,merge,0.128317073,41,53248,212992,131072,1,16
sorted,8192,20260923,4,insertion,0.005027344,512,8191,0,16,1,16
sorted,8192,20260923,4,merge,0.124073171,41,53248,212992,131072,1,16
sorted,8192,20260923,4,heap,0.207423077,26,194316,315918,16,1,16
sorted,8192,20260924,0,insertion,0.005000000,512,8191,0,16,1,16
sorted,8192,20260924,0,merge,0.131078947,38,53248,212992,131072,1,16
sorted,8192,20260924,0,heap,0.209043478,23,194316,315918,16,1,16
sorted,8192,20260924,1,merge,0.235710526,38,53248,212992,131072,1,16
sorted,8192,20260924,1,heap,0.324695652,23,194316,315918,16,1,16
sorted,8192,20260924,1,insertion,0.007654297,512,8191,0,16,1,16
sorted,8192,20260924,2,heap,0.211043478,23,194316,315918,16,1,16
sorted,8192,20260924,2,insertion,0.005236328,512,8191,0,16,1,16
sorted,8192,20260924,2,merge,0.128921053,38,53248,212992,131072,1,16
sorted,8192,20260924,3,insertion,0.004962891,512,8191,0,16,1,16
sorted,8192,20260924,3,merge,0.132815789,38,53248,212992,131072,1,16
sorted,8192,20260924,3,heap,0.200173913,23,194316,315918,16,1,16
sorted,8192,20260924,4,merge,0.130131579,38,53248,212992,131072,1,16
sorted,8192,20260924,4,heap,0.213260870,23,194316,315918,16,1,16
sorted,8192,20260924,4,insertion,0.004916016,512,8191,0,16,1,16
reversed,8192,20260922,0,merge,0.125024390,41,53248,212992,131072,1,16
reversed,8192,20260922,0,heap,0.213920000,25,180760,279546,16,1,16
reversed,8192,20260922,0,insertion,20.760000000,1,33558527,33566718,16,1,16
reversed,8192,20260922,1,heap,0.205320000,25,180760,279546,16,1,16
reversed,8192,20260922,1,insertion,20.658000000,1,33558527,33566718,16,1,16
reversed,8192,20260922,1,merge,0.131219512,41,53248,212992,131072,1,16
reversed,8192,20260922,2,insertion,20.378000000,1,33558527,33566718,16,1,16
reversed,8192,20260922,2,merge,0.128048780,41,53248,212992,131072,1,16
reversed,8192,20260922,2,heap,0.206640000,25,180760,279546,16,1,16
reversed,8192,20260922,3,merge,0.127439024,41,53248,212992,131072,1,16
reversed,8192,20260922,3,heap,0.210760000,25,180760,279546,16,1,16
reversed,8192,20260922,3,insertion,20.693000000,1,33558527,33566718,16,1,16
reversed,8192,20260922,4,heap,0.216840000,25,180760,279546,16,1,16
reversed,8192,20260922,4,insertion,20.316000000,1,33558527,33566718,16,1,16
reversed,8192,20260922,4,merge,0.128000000,41,53248,212992,131072,1,16
reversed,8192,20260923,0,heap,0.201307692,26,180760,279546,16,1,16
reversed,8192,20260923,0,insertion,20.737000000,1,33558527,33566718,16,1,16
reversed,8192,20260923,0,merge,0.125232558,43,53248,212992,131072,1,16
reversed,8192,20260923,1,insertion,20.320000000,1,33558527,33566718,16,1,16
reversed,8192,20260923,1,merge,0.130674419,43,53248,212992,131072,1,16
reversed,8192,20260923,1,heap,0.207115385,26,180760,279546,16,1,16
reversed,8192,20260923,2,merge,0.126093023,43,53248,212992,131072,1,16
reversed,8192,20260923,2,heap,0.209307692,26,180760,279546,16,1,16
reversed,8192,20260923,2,insertion,20.624000000,1,33558527,33566718,16,1,16
reversed,8192,20260923,3,heap,0.207730769,26,180760,279546,16,1,16
reversed,8192,20260923,3,insertion,20.693000000,1,33558527,33566718,16,1,16
reversed,8192,20260923,3,merge,0.125651163,43,53248,212992,131072,1,16
reversed,8192,20260923,4,insertion,20.068000000,1,33558527,33566718,16,1,16
reversed,8192,20260923,4,merge,0.128325581,43,53248,212992,131072,1,16
reversed,8192,20260923,4,heap,0.213846154,26,180760,279546,16,1,16
reversed,8192,20260924,0,insertion,20.431000000,1,33558527,33566718,16,1,16
reversed,8192,20260924,0,merge,0.125365854,41,53248,212992,131072,1,16
reversed,8192,20260924,0,heap,0.204000000,25,180760,279546,16,1,16
reversed,8192,20260924,1,merge,0.130195122,41,53248,212992,131072,1,16
reversed,8192,20260924,1,heap,0.201360000,25,180760,279546,16,1,16
reversed,8192,20260924,1,insertion,20.285000000,1,33558527,33566718,16,1,16
reversed,8192,20260924,2,heap,0.208400000,25,180760,279546,16,1,16
reversed,8192,20260924,2,insertion,20.251000000,1,33558527,33566718,16,1,16
reversed,8192,20260924,2,merge,0.125487805,41,53248,212992,131072,1,16
reversed,8192,20260924,3,insertion,20.753000000,1,33558527,33566718,16,1,16
reversed,8192,20260924,3,merge,0.135902439,41,53248,212992,131072,1,16
reversed,8192,20260924,3,heap,0.217760000,25,180760,279546,16,1,16
reversed,8192,20260924,4,merge,0.127195122,41,53248,212992,131072,1,16
reversed,8192,20260924,4,heap,0.219000000,25,180760,279546,16,1,16
reversed,8192,20260924,4,insertion,21.541000000,1,33558527,33566718,16,1,16
few_unique,8192,20260922,0,merge,0.260368421,19,92189,212992,131072,1,16
few_unique,8192,20260922,0,heap,0.219238095,21,170040,263133,16,0,16
few_unique,8192,20260922,0,insertion,8.711000000,1,14695149,14694124,16,1,16
few_unique,8192,20260922,1,heap,0.228428571,21,170040,263133,16,0,16
few_unique,8192,20260922,1,insertion,9.030000000,1,14695149,14694124,16,1,16
few_unique,8192,20260922,1,merge,0.280578947,19,92189,212992,131072,1,16
few_unique,8192,20260922,2,insertion,9.496000000,1,14695149,14694124,16,1,16
few_unique,8192,20260922,2,merge,0.278210526,19,92189,212992,131072,1,16
few_unique,8192,20260922,2,heap,0.244428571,21,170040,263133,16,0,16
few_unique,8192,20260922,3,merge,0.268894737,19,92189,212992,131072,1,16
few_unique,8192,20260922,3,heap,0.231190476,21,170040,263133,16,0,16
few_unique,8192,20260922,3,insertion,9.330000000,1,14695149,14694124,16,1,16
few_unique,8192,20260922,4,heap,0.242523810,21,170040,263133,16,0,16
few_unique,8192,20260922,4,insertion,10.195000000,1,14695149,14694124,16,1,16
few_unique,8192,20260922,4,merge,0.309000000,19,92189,212992,131072,1,16
few_unique,8192,20260923,0,heap,0.272733333,15,168807,260787,16,0,16
few_unique,8192,20260923,0,insertion,10.810000000,1,14650189,14649169,16,1,16
few_unique,8192,20260923,0,merge,0.279187500,16,92263,212992,131072,1,16
few_unique,8192,20260923,1,insertion,10.697000000,1,14650189,14649169,16,1,16
few_unique,8192,20260923,1,merge,0.361187500,16,92263,212992,131072,1,16
few_unique,8192,20260923,1,heap,0.295333333,15,168807,260787,16,0,16
few_unique,8192,20260923,2,merge,0.335125000,16,92263,212992,131072,1,16
few_unique,8192,20260923,2,heap,0.303600000,15,168807,260787,16,0,16
few_unique,8192,20260923,2,insertion,11.654000000,1,14650189,14649169,16,1,16
few_unique,8192,20260923,3,heap,0.300400000,15,168807,260787,16,0,16
few_unique,8192,20260923,3,insertion,11.827000000,1,14650189,14649169,16,1,16
few_unique,8192,20260923,3,merge,0.375125000,16,92263,212992,131072,1,16
few_unique,8192,20260923,4,insertion,9.756000000,1,14650189,14649169,16,1,16
few_unique,8192,20260923,4,merge,0.285625000,16,92263,212992,131072,1,16
few_unique,8192,20260923,4,heap,0.244000000,15,168807,260787,16,0,16
few_unique,8192,20260924,0,insertion,9.856000000,1,14756291,14755283,16,1,16
few_unique,8192,20260924,0,merge,0.280500000,18,92159,212992,131072,1,16
few_unique,8192,20260924,0,heap,0.260142857,21,168206,259785,16,0,16
few_unique,8192,20260924,1,merge,0.301555556,18,92159,212992,131072,1,16
few_unique,8192,20260924,1,heap,0.289857143,21,168206,259785,16,0,16
few_unique,8192,20260924,1,insertion,11.379000000,1,14756291,14755283,16,1,16
few_unique,8192,20260924,2,heap,0.256000000,21,168206,259785,16,0,16
few_unique,8192,20260924,2,insertion,9.578000000,1,14756291,14755283,16,1,16
few_unique,8192,20260924,2,merge,0.274444444,18,92159,212992,131072,1,16
few_unique,8192,20260924,3,insertion,9.547000000,1,14756291,14755283,16,1,16
few_unique,8192,20260924,3,merge,0.280500000,18,92159,212992,131072,1,16
few_unique,8192,20260924,3,heap,0.248904762,21,168206,259785,16,0,16
few_unique,8192,20260924,4,merge,0.337000000,18,92159,212992,131072,1,16
few_unique,8192,20260924,4,heap,0.290857143,21,168206,259785,16,0,16
few_unique,8192,20260924,4,insertion,11.286000000,1,14756291,14755283,16,1,16
nearly_sorted,8192,20260922,0,merge,0.149621622,37,53288,212992,131072,1,16
nearly_sorted,8192,20260922,0,heap,0.246090909,22,194314,314937,16,1,16
nearly_sorted,8192,20260922,0,insertion,0.007142578,512,8353,243,16,1,16
nearly_sorted,8192,20260922,1,heap,0.257227273,22,194314,314937,16,1,16
nearly_sorted,8192,20260922,1,insertion,0.007306641,512,8353,243,16,1,16
nearly_sorted,8192,20260922,1,merge,0.160675676,37,53288,212992,131072,1,16
nearly_sorted,8192,20260922,2,insertion,0.007398437,512,8353,243,16,1,16
nearly_sorted,8192,20260922,2,merge,0.151297297,37,53288,212992,131072,1,16
nearly_sorted,8192,20260922,2,heap,0.247500000,22,194314,314937,16,1,16
nearly_sorted,8192,20260922,3,merge,0.142000000,37,53288,212992,131072,1,16
nearly_sorted,8192,20260922,3,heap,0.222909091,22,194314,314937,16,1,16
nearly_sorted,8192,20260922,3,insertion,0.006361328,512,8353,243,16,1,16
nearly_sorted,8192,20260922,4,heap,0.214272727,22,194314,314937,16,1,16
nearly_sorted,8192,20260922,4,insertion,0.006218750,512,8353,243,16,1,16
nearly_sorted,8192,20260922,4,merge,0.137972973,37,53288,212992,131072,1,16
nearly_sorted,8192,20260923,0,heap,0.215285714,21,194316,315291,16,1,16
nearly_sorted,8192,20260923,0,insertion,0.006757188,313,8353,243,16,1,16
nearly_sorted,8192,20260923,0,merge,0.149750000,36,53284,212992,131072,1,16
nearly_sorted,8192,20260923,1,insertion,0.007207668,313,8353,243,16,1,16
nearly_sorted,8192,20260923,1,merge,0.160305556,36,53284,212992,131072,1,16
nearly_sorted,8192,20260923,1,heap,0.262285714,21,194316,315291,16,1,16
nearly_sorted,8192,20260923,2,merge,0.167916667,36,53284,212992,131072,1,16
nearly_sorted,8192,20260923,2,heap,0.233142857,21,194316,315291,16,1,16
nearly_sorted,8192,20260923,2,insertion,0.006706070,313,8353,243,16,1,16
nearly_sorted,8192,20260923,3,heap,0.223476190,21,194316,315291,16,1,16
nearly_sorted,8192,20260923,3,insertion,0.007418530,313,8353,243,16,1,16
nearly_sorted,8192,20260923,3,merge,0.157694444,36,53284,212992,131072,1,16
nearly_sorted,8192,20260923,4,insertion,0.007702875,313,8353,243,16,1,16
nearly_sorted,8192,20260923,4,merge,0.165027778,36,53284,212992,131072,1,16
nearly_sorted,8192,20260923,4,heap,0.277333333,21,194316,315291,16,1,16
nearly_sorted,8192,20260924,0,insertion,0.007505859,512,8349,237,16,1,16
nearly_sorted,8192,20260924,0,merge,0.154030303,33,53284,212992,131072,1,16
nearly_sorted,8192,20260924,0,heap,0.244105263,19,194366,314895,16,1,16
nearly_sorted,8192,20260924,1,merge,0.164484848,33,53284,212992,131072,1,16
nearly_sorted,8192,20260924,1,heap,0.255210526,19,194366,314895,16,1,16
nearly_sorted,8192,20260924,1,insertion,0.006388672,512,8349,237,16,1,16
nearly_sorted,8192,20260924,2,heap,0.228631579,19,194366,314895,16,1,16
nearly_sorted,8192,20260924,2,insertion,0.005765625,512,8349,237,16,1,16
nearly_sorted,8192,20260924,2,merge,0.170818182,33,53284,212992,131072,1,16
nearly_sorted,8192,20260924,3,insertion,0.006957031,512,8349,237,16,1,16
nearly_sorted,8192,20260924,3,merge,0.157545455,33,53284,212992,131072,1,16
nearly_sorted,8192,20260924,3,heap,0.251315789,19,194366,314895,16,1,16
nearly_sorted,8192,20260924,4,merge,0.156060606,33,53284,212992,131072,1,16
nearly_sorted,8192,20260924,4,heap,0.267842105,19,194366,314895,16,1,16
nearly_sorted,8192,20260924,4,insertion,0.007113281,512,8349,237,16,1,16
